timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1667821335019,324,Post Request,201,Created,Thread Group 1-316,text,true,,707,217,267,267,https://reqres.in/api/users,324,0,0
1667821335020,323,Post Request,201,Created,Thread Group 1-299,text,true,,707,217,267,267,https://reqres.in/api/users,323,0,0
1667821330748,4596,get Request,200,OK,Thread Group 1-456,text,true,,1000,122,265,265,https://reqres.in/api/users/2,4596,0,1144
1667821333504,1841,Post Request,201,Created,Thread Group 1-1186,text,true,,707,217,264,264,https://reqres.in/api/users,1841,0,0
1667821330737,4610,get Request,200,OK,Thread Group 1-451,text,true,,991,122,263,263,https://reqres.in/api/users/2,4610,0,1409
1667821335020,332,Post Request,201,Created,Thread Group 1-499,text,true,,709,217,263,263,https://reqres.in/api/users,332,0,0
1667821335009,344,Post Request,201,Created,Thread Group 1-697,text,true,,712,217,262,262,https://reqres.in/api/users,344,0,0
1667821335009,344,Post Request,201,Created,Thread Group 1-661,text,true,,714,217,262,262,https://reqres.in/api/users,344,0,0
1667821330674,4680,get Request,200,OK,Thread Group 1-362,text,true,,1000,122,260,260,https://reqres.in/api/users/2,4680,0,1345
1667821335027,327,Post Request,201,Created,Thread Group 1-1165,text,true,,709,217,260,260,https://reqres.in/api/users,327,0,0
1667821335042,314,Post Request,201,Created,Thread Group 1-605,text,true,,711,217,259,259,https://reqres.in/api/users,314,0,0
1667821330742,4615,get Request,200,OK,Thread Group 1-452,text,true,,991,122,259,259,https://reqres.in/api/users/2,4615,0,1396
1667821335026,331,Post Request,201,Created,Thread Group 1-1195,text,true,,709,217,258,258,https://reqres.in/api/users,331,0,0
1667821335024,334,Post Request,201,Created,Thread Group 1-1212,text,true,,714,217,257,257,https://reqres.in/api/users,334,0,0
1667821335056,305,Post Request,201,Created,Thread Group 1-863,text,true,,711,217,256,256,https://reqres.in/api/users,305,0,0
1667821335048,322,Post Request,201,Created,Thread Group 1-683,text,true,,717,217,255,255,https://reqres.in/api/users,322,0,0
1667821330697,4674,get Request,200,OK,Thread Group 1-376,text,true,,1002,122,254,254,https://reqres.in/api/users/2,4674,0,4642
1667821335058,314,Post Request,201,Created,Thread Group 1-496,text,true,,707,217,254,254,https://reqres.in/api/users,314,0,0
1667821335051,322,Post Request,201,Created,Thread Group 1-1188,text,true,,713,217,253,253,https://reqres.in/api/users,322,0,0
1667821335070,304,Post Request,201,Created,Thread Group 1-501,text,true,,717,217,252,252,https://reqres.in/api/users,304,0,0
1667821335023,352,Post Request,201,Created,Thread Group 1-1166,text,true,,711,217,251,251,https://reqres.in/api/users,352,0,0
1667821335021,355,Post Request,201,Created,Thread Group 1-740,text,true,,713,217,250,250,https://reqres.in/api/users,355,0,0
1667821335026,352,Post Request,201,Created,Thread Group 1-1206,text,true,,705,217,249,249,https://reqres.in/api/users,352,0,0
1667821335056,323,Post Request,201,Created,Thread Group 1-1199,text,true,,709,217,248,248,https://reqres.in/api/users,323,0,0
1667821335024,355,Post Request,201,Created,Thread Group 1-1177,text,true,,715,217,248,248,https://reqres.in/api/users,355,0,0
1667821335081,299,Post Request,201,Created,Thread Group 1-763,text,true,,711,217,246,246,https://reqres.in/api/users,299,0,0
1667821335042,342,Post Request,201,Created,Thread Group 1-462,text,true,,711,217,245,245,https://reqres.in/api/users,342,0,0
1667821330789,4596,get Request,200,OK,Thread Group 1-566,text,true,,998,122,244,244,https://reqres.in/api/users/2,4596,0,1297
1667821335023,362,Post Request,201,Created,Thread Group 1-657,text,true,,721,217,244,244,https://reqres.in/api/users,362,0,0
1667821335056,329,Post Request,201,Created,Thread Group 1-674,text,true,,713,217,244,244,https://reqres.in/api/users,329,0,0
1667821335078,318,Post Request,201,Created,Thread Group 1-528,text,true,,717,217,242,242,https://reqres.in/api/users,318,0,0
1667821335059,337,Post Request,201,Created,Thread Group 1-467,text,true,,711,217,242,242,https://reqres.in/api/users,337,0,0
1667821335056,340,Post Request,503,Service Unavailable,Thread Group 1-610,text,false,,1123,217,242,242,https://reqres.in/api/users,340,0,0
1667821335056,342,Post Request,201,Created,Thread Group 1-973,text,true,,715,217,239,239,https://reqres.in/api/users,342,0,0
1667821335080,320,Post Request,201,Created,Thread Group 1-1087,text,true,,709,217,238,238,https://reqres.in/api/users,320,0,0
1667821335093,307,Post Request,201,Created,Thread Group 1-797,text,true,,713,217,238,238,https://reqres.in/api/users,307,0,0
1667821335058,343,Post Request,201,Created,Thread Group 1-870,text,true,,709,217,237,237,https://reqres.in/api/users,343,0,0
1667821335074,327,Post Request,201,Created,Thread Group 1-723,text,true,,709,217,237,237,https://reqres.in/api/users,327,0,0
1667821335050,352,Post Request,201,Created,Thread Group 1-1036,text,true,,717,217,234,234,https://reqres.in/api/users,352,0,0
1667821335080,322,Post Request,201,Created,Thread Group 1-1001,text,true,,711,217,234,234,https://reqres.in/api/users,322,0,0
1667821335051,353,Post Request,201,Created,Thread Group 1-1207,text,true,,712,217,232,232,https://reqres.in/api/users,353,0,0
1667821335088,316,Post Request,201,Created,Thread Group 1-717,text,true,,717,217,232,232,https://reqres.in/api/users,316,0,0
1667821335073,334,Post Request,201,Created,Thread Group 1-710,text,true,,721,217,230,230,https://reqres.in/api/users,334,0,0
1667821335087,320,Post Request,201,Created,Thread Group 1-1079,text,true,,721,217,230,230,https://reqres.in/api/users,320,0,0
1667821330695,4712,get Request,200,OK,Thread Group 1-372,text,true,,996,122,230,230,https://reqres.in/api/users/2,4712,0,4669
1667821335097,310,Post Request,201,Created,Thread Group 1-1051,text,true,,713,217,230,230,https://reqres.in/api/users,310,0,0
1667821335074,343,Post Request,201,Created,Thread Group 1-548,text,true,,723,217,227,227,https://reqres.in/api/users,343,0,0
1667821335077,341,Post Request,201,Created,Thread Group 1-497,text,true,,708,217,227,227,https://reqres.in/api/users,340,0,0
1667821335097,321,Post Request,201,Created,Thread Group 1-606,text,true,,711,217,226,226,https://reqres.in/api/users,321,0,0
1667821335090,331,Post Request,201,Created,Thread Group 1-762,text,true,,711,217,224,224,https://reqres.in/api/users,331,0,0
1667821335051,370,Post Request,201,Created,Thread Group 1-617,text,true,,713,217,224,224,https://reqres.in/api/users,370,0,0
1667821335092,330,Post Request,201,Created,Thread Group 1-818,text,true,,713,217,222,222,https://reqres.in/api/users,330,0,0
1667821335097,325,Post Request,201,Created,Thread Group 1-800,text,true,,707,217,222,222,https://reqres.in/api/users,325,0,0
1667821335094,328,Post Request,201,Created,Thread Group 1-521,text,true,,717,217,222,222,https://reqres.in/api/users,328,0,0
1667821335095,327,Post Request,201,Created,Thread Group 1-714,text,true,,711,217,220,220,https://reqres.in/api/users,327,0,0
1667821335081,343,Post Request,201,Created,Thread Group 1-547,text,true,,723,217,218,218,https://reqres.in/api/users,343,0,0
1667821335088,336,Post Request,201,Created,Thread Group 1-563,text,true,,715,217,218,218,https://reqres.in/api/users,336,0,0
1667821335090,334,Post Request,201,Created,Thread Group 1-733,text,true,,705,217,218,218,https://reqres.in/api/users,334,0,0
1667821335090,334,Post Request,201,Created,Thread Group 1-722,text,true,,717,217,218,218,https://reqres.in/api/users,334,0,0
1667821335087,337,Post Request,201,Created,Thread Group 1-550,text,true,,707,217,218,218,https://reqres.in/api/users,337,0,0
1667821335088,336,Post Request,201,Created,Thread Group 1-524,text,true,,713,217,218,218,https://reqres.in/api/users,336,0,0
1667821335088,336,Post Request,201,Created,Thread Group 1-540,text,true,,707,217,215,215,https://reqres.in/api/users,336,0,0
1667821335087,339,Post Request,201,Created,Thread Group 1-1071,text,true,,713,217,211,211,https://reqres.in/api/users,339,0,0
1667821335101,325,Post Request,201,Created,Thread Group 1-865,text,true,,713,217,211,211,https://reqres.in/api/users,325,0,0
1667821331157,4269,get Request,200,OK,Thread Group 1-943,text,true,,995,122,211,211,https://reqres.in/api/users/2,4269,0,4250
1667821335089,343,Post Request,201,Created,Thread Group 1-743,text,true,,707,217,209,209,https://reqres.in/api/users,343,0,0
1667821335087,345,Post Request,201,Created,Thread Group 1-553,text,true,,711,217,209,209,https://reqres.in/api/users,345,0,0
1667821335096,340,Post Request,201,Created,Thread Group 1-433,text,true,,712,217,207,207,https://reqres.in/api/users,340,0,0
1667821335106,330,Post Request,201,Created,Thread Group 1-829,text,true,,715,217,207,207,https://reqres.in/api/users,330,0,0
1667821335105,331,Post Request,201,Created,Thread Group 1-755,text,true,,715,217,207,207,https://reqres.in/api/users,331,0,0
1667821335089,347,Post Request,201,Created,Thread Group 1-544,text,true,,711,217,207,207,https://reqres.in/api/users,347,0,0
1667821335124,314,Post Request,201,Created,Thread Group 1-559,text,true,,713,217,203,203,https://reqres.in/api/users,314,0,0
1667821330785,4654,get Request,200,OK,Thread Group 1-532,text,true,,1004,122,202,202,https://reqres.in/api/users/2,4654,0,1306
1667821335095,344,Post Request,201,Created,Thread Group 1-747,text,true,,709,217,202,202,https://reqres.in/api/users,344,0,0
1667821335098,344,Post Request,201,Created,Thread Group 1-481,text,true,,711,217,201,201,https://reqres.in/api/users,344,0,0
1667821331150,4292,get Request,200,OK,Thread Group 1-713,text,true,,995,122,201,201,https://reqres.in/api/users/2,4292,0,4280
1667821335090,354,Post Request,201,Created,Thread Group 1-558,text,true,,715,217,200,200,https://reqres.in/api/users,354,0,0
1667821331163,4281,get Request,200,OK,Thread Group 1-838,text,true,,995,122,200,200,https://reqres.in/api/users/2,4281,0,4267
1667821335092,352,Post Request,201,Created,Thread Group 1-534,text,true,,711,217,200,200,https://reqres.in/api/users,352,0,0
1667821335095,351,Post Request,201,Created,Thread Group 1-569,text,true,,719,217,198,198,https://reqres.in/api/users,351,0,0
1667821335121,325,Post Request,201,Created,Thread Group 1-766,text,true,,713,217,198,198,https://reqres.in/api/users,325,0,0
1667821330788,4659,get Request,200,OK,Thread Group 1-570,text,true,,998,122,198,198,https://reqres.in/api/users/2,4659,0,1308
1667821335140,312,Post Request,201,Created,Thread Group 1-1192,text,true,,713,217,196,196,https://reqres.in/api/users,312,0,0
1667821335114,339,Post Request,201,Created,Thread Group 1-858,text,true,,715,217,195,195,https://reqres.in/api/users,339,0,0
1667821335098,355,Post Request,201,Created,Thread Group 1-516,text,true,,713,217,195,195,https://reqres.in/api/users,355,0,0
1667821335124,335,Post Request,201,Created,Thread Group 1-493,text,true,,721,217,193,193,https://reqres.in/api/users,335,0,0
1667821329934,5526,get Request,200,OK,Thread Group 1-182,text,true,,992,122,193,193,https://reqres.in/api/users/2,5526,0,1999
1667821335106,353,Post Request,201,Created,Thread Group 1-779,text,true,,709,217,193,193,https://reqres.in/api/users,353,0,0
1667821335141,322,Post Request,201,Created,Thread Group 1-515,text,true,,714,217,191,191,https://reqres.in/api/users,322,0,0
1667821335161,305,Post Request,201,Created,Thread Group 1-494,text,true,,719,217,190,190,https://reqres.in/api/users,305,0,0
1667821330728,4738,get Request,200,OK,Thread Group 1-581,text,true,,996,122,189,189,https://reqres.in/api/users/2,4738,0,4702
1667821335141,327,Post Request,201,Created,Thread Group 1-512,text,true,,713,217,189,189,https://reqres.in/api/users,327,0,0
1667821335122,346,Post Request,201,Created,Thread Group 1-580,text,true,,708,217,188,188,https://reqres.in/api/users,346,0,0
1667821335153,316,Post Request,201,Created,Thread Group 1-437,text,true,,715,217,188,188,https://reqres.in/api/users,316,0,0
1667821335113,356,Post Request,201,Created,Thread Group 1-487,text,true,,717,217,186,186,https://reqres.in/api/users,356,0,0
1667821331067,4404,Post Request,201,Created,Thread Group 1-62,text,true,,717,217,185,185,https://reqres.in/api/users,4404,0,0
1667821335152,323,Post Request,201,Created,Thread Group 1-460,text,true,,711,217,184,184,https://reqres.in/api/users,323,0,0
1667821335152,323,Post Request,201,Created,Thread Group 1-471,text,true,,709,217,183,183,https://reqres.in/api/users,323,0,0
1667821335146,330,Post Request,201,Created,Thread Group 1-364,text,true,,719,217,182,182,https://reqres.in/api/users,330,0,0
1667821335139,337,Post Request,201,Created,Thread Group 1-464,text,true,,706,217,182,182,https://reqres.in/api/users,337,0,0
1667821335127,349,Post Request,201,Created,Thread Group 1-466,text,true,,715,217,180,180,https://reqres.in/api/users,349,0,0
1667821330692,4784,get Request,200,OK,Thread Group 1-309,text,true,,996,122,180,180,https://reqres.in/api/users/2,4784,0,4756
1667821335166,313,Post Request,201,Created,Thread Group 1-479,text,true,,711,217,179,179,https://reqres.in/api/users,313,0,0
1667821335153,333,Post Request,201,Created,Thread Group 1-575,text,true,,717,217,178,178,https://reqres.in/api/users,333,0,0
1667821335146,342,Post Request,201,Created,Thread Group 1-469,text,true,,707,217,177,177,https://reqres.in/api/users,342,0,0
1667821330727,4763,get Request,200,OK,Thread Group 1-587,text,true,,1002,122,176,176,https://reqres.in/api/users/2,4763,0,4728
1667821335157,346,Post Request,201,Created,Thread Group 1-495,text,true,,713,217,176,176,https://reqres.in/api/users,346,0,0
1667821335178,344,Post Request,201,Created,Thread Group 1-490,text,true,,711,217,175,175,https://reqres.in/api/users,344,0,0
1667821335222,328,Post Request,201,Created,Thread Group 1-520,text,true,,717,217,174,174,https://reqres.in/api/users,328,0,0
1667821331780,3769,get Request,200,OK,Thread Group 1-928,text,true,,993,122,174,174,https://reqres.in/api/users/2,3769,0,1663
1667821335241,312,Post Request,201,Created,Thread Group 1-507,text,true,,711,217,173,173,https://reqres.in/api/users,312,0,0
1667821335236,319,Post Request,201,Created,Thread Group 1-506,text,true,,709,217,172,172,https://reqres.in/api/users,318,0,0
1667821335226,335,Post Request,201,Created,Thread Group 1-458,text,true,,719,217,171,171,https://reqres.in/api/users,335,0,0
1667821335242,338,Post Request,201,Created,Thread Group 1-488,text,true,,711,217,170,170,https://reqres.in/api/users,338,0,0
1667821335276,322,Post Request,201,Created,Thread Group 1-600,text,true,,719,217,169,169,https://reqres.in/api/users,322,0,0
1667821331834,3784,get Request,200,OK,Thread Group 1-793,text,true,,997,122,168,168,https://reqres.in/api/users/2,3784,0,3766
1667821331845,3773,get Request,200,OK,Thread Group 1-671,text,true,,996,122,168,168,https://reqres.in/api/users/2,3773,0,1939
1667821335294,326,Post Request,201,Created,Thread Group 1-576,text,true,,705,217,168,168,https://reqres.in/api/users,326,0,0
1667821335272,348,Post Request,201,Created,Thread Group 1-1172,text,true,,715,217,168,168,https://reqres.in/api/users,348,0,0
1667821331840,3780,get Request,200,OK,Thread Group 1-835,text,true,,994,122,166,166,https://reqres.in/api/users/2,3780,0,1985
1667821331456,4174,get Request,200,OK,Thread Group 1-799,text,true,,992,122,166,166,https://reqres.in/api/users/2,4174,0,2376
1667821331798,3836,get Request,200,OK,Thread Group 1-862,text,true,,996,122,166,166,https://reqres.in/api/users/2,3836,0,1946
1667821331835,3801,get Request,200,OK,Thread Group 1-785,text,true,,996,122,166,166,https://reqres.in/api/users/2,3801,0,1906
1667821335306,331,Post Request,201,Created,Thread Group 1-597,text,true,,705,217,166,166,https://reqres.in/api/users,331,0,0
1667821331263,4382,get Request,200,OK,Thread Group 1-769,text,true,,993,122,165,165,https://reqres.in/api/users/2,4382,0,1018
1667821335323,323,Post Request,201,Created,Thread Group 1-393,text,true,,709,217,165,165,https://reqres.in/api/users,323,0,0
1667821331843,3803,get Request,200,OK,Thread Group 1-727,text,true,,1000,122,164,164,https://reqres.in/api/users/2,3803,0,1933
1667821331471,4179,get Request,200,OK,Thread Group 1-688,text,true,,996,122,164,164,https://reqres.in/api/users/2,4179,0,2395
1667821331863,3790,get Request,200,OK,Thread Group 1-685,text,true,,998,122,164,164,https://reqres.in/api/users/2,3790,0,1960
1667821331831,3829,get Request,200,OK,Thread Group 1-1209,text,true,,998,122,164,164,https://reqres.in/api/users/2,3829,0,1898
1667821331842,3819,get Request,200,OK,Thread Group 1-702,text,true,,994,122,164,164,https://reqres.in/api/users/2,3819,0,1985
1667821331832,3835,get Request,200,OK,Thread Group 1-666,text,true,,1000,122,164,164,https://reqres.in/api/users/2,3835,0,1952
1667821335335,335,Post Request,201,Created,Thread Group 1-435,text,true,,711,217,164,164,https://reqres.in/api/users,335,0,0
1667821335334,337,Post Request,201,Created,Thread Group 1-381,text,true,,710,217,163,163,https://reqres.in/api/users,337,0,0
1667821335345,328,Post Request,201,Created,Thread Group 1-456,text,true,,707,217,162,162,https://reqres.in/api/users,328,0,0
1667821335348,325,Post Request,201,Created,Thread Group 1-451,text,true,,715,217,161,161,https://reqres.in/api/users,325,0,0
1667821331834,3839,get Request,200,OK,Thread Group 1-805,text,true,,998,122,160,160,https://reqres.in/api/users/2,3839,0,2045
1667821331439,4236,get Request,200,OK,Thread Group 1-744,text,true,,995,122,160,160,https://reqres.in/api/users/2,4236,0,4229
1667821331450,4230,get Request,200,OK,Thread Group 1-746,text,true,,995,122,160,160,https://reqres.in/api/users/2,4230,0,4220
1667821331831,3850,get Request,200,OK,Thread Group 1-856,text,true,,1000,122,160,160,https://reqres.in/api/users/2,3850,0,1906
1667821335355,331,Post Request,201,Created,Thread Group 1-362,text,true,,711,217,160,160,https://reqres.in/api/users,331,0,0
1667821335372,316,Post Request,201,Created,Thread Group 1-376,text,true,,715,217,159,159,https://reqres.in/api/users,316,0,0
1667821335387,306,Post Request,201,Created,Thread Group 1-566,text,true,,713,217,158,158,https://reqres.in/api/users,306,0,0
1667821331442,4258,get Request,200,OK,Thread Group 1-782,text,true,,997,122,157,157,https://reqres.in/api/users/2,4258,0,4246
1667821335358,344,Post Request,201,Created,Thread Group 1-452,text,true,,711,217,157,157,https://reqres.in/api/users,344,0,0
1667821331796,3924,get Request,200,OK,Thread Group 1-864,text,true,,992,122,156,156,https://reqres.in/api/users/2,3924,0,2087
1667821331835,3889,get Request,200,OK,Thread Group 1-662,text,true,,1004,122,156,156,https://reqres.in/api/users/2,3889,0,2069
1667821331776,3949,get Request,200,OK,Thread Group 1-967,text,true,,998,122,156,156,https://reqres.in/api/users/2,3949,0,2095
1667821331838,3889,get Request,200,OK,Thread Group 1-738,text,true,,990,122,156,156,https://reqres.in/api/users/2,3889,0,2044
1667821331846,3881,get Request,200,OK,Thread Group 1-693,text,true,,996,122,156,156,https://reqres.in/api/users/2,3881,0,2053
1667821335408,325,Post Request,201,Created,Thread Group 1-372,text,true,,717,217,156,156,https://reqres.in/api/users,325,0,0
1667821331710,4026,get Request,200,OK,Thread Group 1-1096,text,true,,996,122,155,155,https://reqres.in/api/users/2,4026,0,2161
1667821335448,304,Post Request,201,Created,Thread Group 1-570,text,true,,713,217,155,155,https://reqres.in/api/users,304,0,0
1667821331453,4300,get Request,200,OK,Thread Group 1-1171,text,true,,997,122,154,154,https://reqres.in/api/users/2,4300,0,4292
1667821330712,5048,get Request,200,OK,Thread Group 1-383,text,true,,998,122,154,154,https://reqres.in/api/users/2,5048,0,1262
1667821335427,336,Post Request,201,Created,Thread Group 1-943,text,true,,709,217,154,154,https://reqres.in/api/users,336,0,0
1667821331832,3931,get Request,200,OK,Thread Group 1-638,text,true,,1004,122,153,153,https://reqres.in/api/users/2,3931,0,2059
1667821331842,3922,get Request,200,OK,Thread Group 1-734,text,true,,1006,122,153,153,https://reqres.in/api/users/2,3922,0,2056
1667821335443,335,Post Request,201,Created,Thread Group 1-713,text,true,,715,217,153,153,https://reqres.in/api/users,335,0,0
1667821335440,339,Post Request,201,Created,Thread Group 1-532,text,true,,715,217,152,152,https://reqres.in/api/users,339,0,0
1667821335467,313,Post Request,201,Created,Thread Group 1-581,text,true,,711,217,151,151,https://reqres.in/api/users,313,0,0
1667821335478,309,Post Request,201,Created,Thread Group 1-309,text,true,,709,217,150,150,https://reqres.in/api/users,309,0,0
1667821335460,331,Post Request,201,Created,Thread Group 1-182,text,true,,715,217,149,149,https://reqres.in/api/users,331,0,0
1667821331843,3947,get Request,200,OK,Thread Group 1-678,text,true,,994,122,149,149,https://reqres.in/api/users/2,3947,0,2066
1667821335445,355,Post Request,201,Created,Thread Group 1-838,text,true,,715,217,148,148,https://reqres.in/api/users,355,0,0
1667821331844,3958,get Request,200,OK,Thread Group 1-850,text,true,,994,122,147,147,https://reqres.in/api/users/2,3958,0,2077
1667821335491,320,Post Request,201,Created,Thread Group 1-587,text,true,,717,217,147,147,https://reqres.in/api/users,320,0,0
1667821331158,4669,get Request,200,OK,Thread Group 1-892,text,true,,1002,122,146,146,https://reqres.in/api/users/2,4669,0,975
1667821331160,4671,get Request,200,OK,Thread Group 1-1125,text,true,,994,122,146,146,https://reqres.in/api/users/2,4671,0,990
1667821330826,5028,get Request,200,OK,Thread Group 1-756,text,true,,997,122,146,146,https://reqres.in/api/users/2,5028,0,3092
1667821335550,341,Post Request,201,Created,Thread Group 1-928,text,true,,721,217,146,146,https://reqres.in/api/users,341,0,0
1667821331753,4151,get Request,200,OK,Thread Group 1-1032,text,true,,1006,122,145,145,https://reqres.in/api/users/2,4151,0,1582
1667821331164,4755,get Request,200,OK,Thread Group 1-843,text,true,,996,122,145,145,https://reqres.in/api/users/2,4755,0,974
1667821331160,4760,get Request,200,OK,Thread Group 1-627,text,true,,996,122,145,145,https://reqres.in/api/users/2,4760,0,970
1667821331164,4757,get Request,200,OK,Thread Group 1-846,text,true,,1000,122,145,145,https://reqres.in/api/users/2,4757,0,983
1667821331155,4767,get Request,200,OK,Thread Group 1-866,text,true,,1000,122,145,145,https://reqres.in/api/users/2,4767,0,978
1667821331152,4770,get Request,200,OK,Thread Group 1-854,text,true,,1000,122,145,145,https://reqres.in/api/users/2,4770,0,991
1667821331154,4769,get Request,200,OK,Thread Group 1-851,text,true,,1010,122,145,145,https://reqres.in/api/users/2,4769,0,988
1667821335619,314,Post Request,201,Created,Thread Group 1-671,text,true,,706,217,145,145,https://reqres.in/api/users,314,0,0
1667821335621,321,Post Request,201,Created,Thread Group 1-835,text,true,,707,217,144,144,https://reqres.in/api/users,321,0,0
1667821335631,311,Post Request,201,Created,Thread Group 1-799,text,true,,709,217,144,144,https://reqres.in/api/users,311,0,0
1667821335648,306,Post Request,201,Created,Thread Group 1-727,text,true,,719,217,142,142,https://reqres.in/api/users,306,0,0
1667821335636,321,Post Request,201,Created,Thread Group 1-862,text,true,,712,217,141,141,https://reqres.in/api/users,321,0,0
1667821335637,327,Post Request,201,Created,Thread Group 1-785,text,true,,717,217,140,140,https://reqres.in/api/users,327,0,0
1667821335646,328,Post Request,201,Created,Thread Group 1-769,text,true,,707,217,139,139,https://reqres.in/api/users,328,0,0
1667821335619,358,Post Request,201,Created,Thread Group 1-793,text,true,,711,217,138,138,https://reqres.in/api/users,358,0,0
1667821335661,317,Post Request,201,Created,Thread Group 1-1209,text,true,,715,217,137,137,https://reqres.in/api/users,317,0,0
1667821335651,331,Post Request,201,Created,Thread Group 1-688,text,true,,719,217,136,136,https://reqres.in/api/users,331,0,0
1667821335662,321,Post Request,201,Created,Thread Group 1-702,text,true,,713,217,135,135,https://reqres.in/api/users,321,0,0
1667821335654,329,Post Request,201,Created,Thread Group 1-685,text,true,,715,217,134,134,https://reqres.in/api/users,329,0,0
1667821335674,314,Post Request,201,Created,Thread Group 1-805,text,true,,715,217,133,133,https://reqres.in/api/users,314,0,0
1667821335682,309,Post Request,201,Created,Thread Group 1-856,text,true,,713,217,132,132,https://reqres.in/api/users,309,0,0
1667821335676,323,Post Request,201,Created,Thread Group 1-744,text,true,,713,217,131,131,https://reqres.in/api/users,323,0,0
1667821335701,317,Post Request,201,Created,Thread Group 1-782,text,true,,706,217,130,130,https://reqres.in/api/users,317,0,0
1667821335668,359,Post Request,201,Created,Thread Group 1-666,text,true,,713,217,129,129,https://reqres.in/api/users,359,0,0
1667821335681,350,Post Request,201,Created,Thread Group 1-746,text,true,,715,217,128,128,https://reqres.in/api/users,350,0,0
1667821335722,314,Post Request,201,Created,Thread Group 1-864,text,true,,706,217,127,127,https://reqres.in/api/users,314,0,0
1667821335729,311,Post Request,201,Created,Thread Group 1-693,text,true,,715,217,126,126,https://reqres.in/api/users,311,0,0
1667821335726,320,Post Request,201,Created,Thread Group 1-967,text,true,,709,217,125,125,https://reqres.in/api/users,320,0,0
1667821335725,323,Post Request,201,Created,Thread Group 1-662,text,true,,709,217,124,124,https://reqres.in/api/users,323,0,0
1667821335728,325,Post Request,201,Created,Thread Group 1-738,text,true,,715,217,123,123,https://reqres.in/api/users,325,0,0
1667821335737,323,Post Request,201,Created,Thread Group 1-1096,text,true,,715,217,122,122,https://reqres.in/api/users,323,0,0
1667821335761,321,Post Request,201,Created,Thread Group 1-383,text,true,,707,217,121,121,https://reqres.in/api/users,321,0,0
1667821335764,319,Post Request,201,Created,Thread Group 1-638,text,true,,709,217,120,120,https://reqres.in/api/users,319,0,0
1667821335765,318,Post Request,201,Created,Thread Group 1-734,text,true,,714,217,119,119,https://reqres.in/api/users,318,0,0
1667821335754,340,Post Request,201,Created,Thread Group 1-1171,text,true,,713,217,118,118,https://reqres.in/api/users,340,0,0
1667821335803,315,Post Request,201,Created,Thread Group 1-850,text,true,,713,217,117,117,https://reqres.in/api/users,315,0,0
1667821335791,348,Post Request,201,Created,Thread Group 1-678,text,true,,717,217,116,116,https://reqres.in/api/users,348,0,0
1667821335830,323,Post Request,201,Created,Thread Group 1-892,text,true,,711,217,115,115,https://reqres.in/api/users,323,0,0
1667821335832,334,Post Request,201,Created,Thread Group 1-1125,text,true,,713,217,114,114,https://reqres.in/api/users,334,0,0
1667821335855,335,Post Request,201,Created,Thread Group 1-756,text,true,,711,217,113,113,https://reqres.in/api/users,335,0,0
1667821335906,312,Post Request,201,Created,Thread Group 1-1032,text,true,,709,217,112,112,https://reqres.in/api/users,312,0,0
1667821330706,5520,get Request,200,OK,Thread Group 1-392,text,true,,993,122,111,111,https://reqres.in/api/users/2,5520,0,866
1667821335920,310,Post Request,201,Created,Thread Group 1-843,text,true,,713,217,111,111,https://reqres.in/api/users,310,0,0
1667821335923,310,Post Request,201,Created,Thread Group 1-854,text,true,,711,217,110,110,https://reqres.in/api/users,310,0,0
1667821331178,5060,get Request,200,OK,Thread Group 1-842,text,true,,991,122,109,109,https://reqres.in/api/users/2,5060,0,5047
1667821330846,5397,get Request,200,OK,Thread Group 1-871,text,true,,996,122,109,109,https://reqres.in/api/users/2,5397,0,1183
1667821335921,325,Post Request,201,Created,Thread Group 1-627,text,true,,713,217,109,109,https://reqres.in/api/users,325,0,0
1667821335924,325,Post Request,201,Created,Thread Group 1-851,text,true,,709,217,108,108,https://reqres.in/api/users,325,0,0
1667821335922,334,Post Request,201,Created,Thread Group 1-846,text,true,,713,217,107,107,https://reqres.in/api/users,334,0,0
1667821335923,343,Post Request,201,Created,Thread Group 1-866,text,true,,711,217,106,106,https://reqres.in/api/users,343,0,0
1667821330861,5412,get Request,200,OK,Thread Group 1-949,text,true,,989,122,105,105,https://reqres.in/api/users/2,5412,0,1213
1667821331817,4473,get Request,200,OK,Thread Group 1-689,text,true,,989,122,105,105,https://reqres.in/api/users/2,4473,0,1718
1667821331803,4511,get Request,200,OK,Thread Group 1-802,text,true,,997,122,105,105,https://reqres.in/api/users/2,4511,0,1724
1667821331153,5163,get Request,200,OK,Thread Group 1-852,text,true,,996,122,105,105,https://reqres.in/api/users/2,5163,0,5129
1667821331149,5202,get Request,200,OK,Thread Group 1-745,text,true,,996,122,105,105,https://reqres.in/api/users/2,5202,0,5168
1667821331283,5087,get Request,200,OK,Thread Group 1-925,text,true,,994,122,105,105,https://reqres.in/api/users/2,5087,0,5059
1667821330970,5406,Post Request,201,Created,Thread Group 1-73,text,true,,706,217,105,105,https://reqres.in/api/users,5406,0,0
1667821330970,5430,Post Request,201,Created,Thread Group 1-271,text,true,,717,217,104,104,https://reqres.in/api/users,5430,0,0
1667821330707,5718,get Request,200,OK,Thread Group 1-612,text,true,,992,122,103,103,https://reqres.in/api/users/2,5718,0,3205
